"anio";"mes";"fecha";"tipo_dia";"demanda";"temperatura";"temp2";"es_habil";"pred";"lag1"
"2023";"08";2023-08-04;"Viernes habiles";16044,5946666667;13,1;171,61;1;15676,602351986;15804,009875
"2023";"08";2023-08-05;"Sabado o Semilaborable";15007,1084166667;11,5;132,25;0;14649,2111367797;16044,5946666667
"2023";"08";2023-08-06;"Domingo o Feriado";13490,423875;18;324;0;12781,8234470743;15007,1084166667
"2023";"08";2023-08-07;"Lunes habiles";16402,4185;11,7;136,89;1;16357,466002228;13490,423875
"2023";"08";2023-08-08;"Martes Habiles";17412,4756666667;11,4;129,96;1;16524,9633963026;16402,4185
"2023";"08";2023-08-09;"Miercoles habiles";16788,5305;14,35;205,9225;1;15208,9697687419;17412,4756666667
"2023";"08";2023-08-10;"Jueves Habiles";16144,1664583333;15,7;246,49;1;14852,5719160619;16788,5305
"2023";"08";2023-08-11;"Viernes habiles";16400,6729583333;14,1;198,81;1;15291,9090106597;16144,1664583333
"2023";"08";2023-08-12;"Sabado o Semilaborable";16338,8072083333;9,5;90,25;0;15943,7266460917;16400,6729583333
"2023";"08";2023-08-13;"Domingo o Feriado";15216,191625;10,05;101,0025;0;15553,9614746389;16338,8072083333
"2023";"08";2023-08-14;"Lunes habiles";15946,9502083333;17,65;311,5225;1;14610,2914693233;15216,191625
"2023";"08";2023-08-15;"Martes Habiles";15040,0794583333;18,85;355,3225;1;14621,2754037251;15946,9502083333
"2023";"08";2023-08-16;"Miercoles habiles";15042,9481666667;23,35;545,2225;1;15748,7195451359;15040,0794583333
"2023";"08";2023-08-17;"Jueves Habiles";16081,4002916667;16,5;272,25;1;14714,2136386974;15042,9481666667
"2023";"08";2023-08-18;"Viernes habiles";16143,4951666667;14,6;213,16;1;15131,3241641896;16081,4002916667
"2023";"08";2023-08-19;"Sabado o Semilaborable";15906,8590416667;10,4;108,16;0;15319,2690589664;16143,4951666667
"2023";"08";2023-08-20;"Domingo o Feriado";14852,0937916667;9,7;94,09;0;15799,0294195478;15906,8590416667
"2023";"08";2023-08-21;"Domingo o Feriado";14778,966;12,4;153,76;0;14177,2103057813;14852,0937916667
"2023";"08";2023-08-22;"Martes Habiles";15971,889;15,45;238,7025;1;14906,9255162059;14778,966
"2023";"08";2023-08-23;"Miercoles habiles";16942,521;12,55;157,5025;1;15924,2862965483;15971,889
"2023";"08";2023-08-24;"Jueves Habiles";16771,6619583333;13,15;172,9225;1;15655,3561027208;16942,521
"2023";"08";2023-08-25;"Viernes habiles";16747,5868333333;12,15;147,6225;1;16120,512732003;16771,6619583333
"2023";"08";2023-08-26;"Sabado o Semilaborable";15701,6582083333;10,25;105,0625;0;15418,5810498583;16747,5868333333
"2023";"08";2023-08-27;"Domingo o Feriado";14672,044375;9,7;94,09;0;15799,0294195478;15701,6582083333
"2023";"08";2023-08-28;"Lunes habiles";16863,0971666667;11,35;128,8225;1;16553,6207378795;14672,044375
"2023";"08";2023-08-29;"Martes Habiles";16513,661875;14,55;211,7025;1;15146,4297941108;16863,0971666667
"2023";"08";2023-08-30;"Miercoles habiles";15860,2953333333;16,95;287,3025;1;14660,2084758247;16513,661875
"2023";"08";2023-08-31;"Jueves Habiles";15724,2461666667;13,65;186,3225;1;15454,5396122728;15860,2953333333
"2023";"09";2023-09-01;"Viernes habiles";15290,557625;17,9;320,41;1;14602,5218779959;15724,2461666667
"2023";"09";2023-09-02;"Sabado o Semilaborable";14514,285125;14,55;211,7025;0;13327,3569812579;15290,557625
"2023";"09";2023-09-03;"Domingo o Feriado";15291,35;9,85;97,0225;0;15692,7298273334;14514,285125
"2023";"09";2023-09-04;"Lunes habiles";17337,402625;10,8;116,64;1;16882,8266978708;15291,35
"2023";"09";2023-09-05;"Martes Habiles";17686,566875;9,3;86,49;1;17910,8846134024;17337,402625
"2023";"09";2023-09-06;"Miercoles habiles";18079,79625;10,5;110,25;1;17073,1926053644;17686,566875
"2023";"09";2023-09-07;"Jueves Habiles";16953,389375;14,7;216,09;1;15101,748140831;18079,79625
"2023";"09";2023-09-08;"Viernes habiles";16222,80375;13,3;176,89;1;15592,8878278929;16953,389375
"2023";"09";2023-09-09;"Sabado o Semilaborable";14380,6964166667;14,85;220,5225;0;13239,89938415;16222,80375
"2023";"09";2023-09-10;"Domingo o Feriado";12862,569125;17,65;311,5225;0;12791,2186564704;14380,6964166667
"2023";"09";2023-09-11;"Lunes habiles";15013,5984583333;19,15;366,7225;1;14643,0784818414;12862,569125
"2023";"09";2023-09-12;"Martes Habiles";15547,393125;15,15;229,5225;1;14979,1374377012;15013,5984583333
"2023";"09";2023-09-13;"Miercoles habiles";15469,5871666667;14,8;219,04;1;15073,019099451;15547,393125
"2023";"09";2023-09-14;"Jueves Habiles";15392,430375;14,65;214,6225;1;15116,430279763;15469,5871666667
"2023";"09";2023-09-15;"Viernes habiles";14744,6892916667;20,15;406,0225;1;14770,8092374971;15392,430375
"2023";"09";2023-09-16;"Sabado o Semilaborable";13233,9490833333;21,85;477,4225;0;13363,2610733208;14744,6892916667
"2023";"09";2023-09-17;"Domingo o Feriado";12973,5455833333;16,9;285,61;0;12846,2892546459;13233,9490833333
"2023";"09";2023-09-18;"Lunes habiles";15059,2295833333;14,05;197,4025;1;15309,1320955271;12973,5455833333
"2023";"09";2023-09-19;"Martes Habiles";15598,6964166667;13,6;184,96;1;15473,6684065918;15059,2295833333
"2023";"09";2023-09-20;"Miercoles habiles";15557,2520833333;15,6;243,36;1;14873,6781196357;15598,6964166667
"2023";"09";2023-09-21;"Jueves Habiles";15424,0226666667;17,7;313,29;1;14608,3140600686;15557,2520833333
"2023";"09";2023-09-22;"Viernes habiles";15902,6976666667;14,8;219,04;1;15073,019099451;15424,0226666667
"2023";"09";2023-09-23;"Sabado o Semilaborable";15073,0380833333;13,9;193,21;0;13542,9990102442;15902,6976666667
"2023";"09";2023-09-24;"Domingo o Feriado";13871,4095833333;15,3;234,09;0;13123,0058093749;15073,0380833333
"2023";"09";2023-09-25;"Lunes habiles";15223,99325;13,6;184,96;1;15473,6684065918;13871,4095833333
"2023";"09";2023-09-26;"Martes Habiles";15900,8631666667;13,65;186,3225;1;15454,5396122728;15223,99325
"2023";"09";2023-09-27;"Miercoles habiles";15182,23;14,5;210,25;1;15161,7471695267;15900,8631666667
"2023";"09";2023-09-28;"Jueves Habiles";14698,713875;16,5;272,25;1;14714,2136386974;15182,23
"2023";"09";2023-09-29;"Viernes habiles";14555,1440833333;16,4;268,96;1;14728,5439864433;14698,713875
"2023";"09";2023-09-30;"Sabado o Semilaborable";13718,285;13;169;0;13900,6572741474;14555,1440833333
"2023";"10";2023-10-01;"Domingo o Feriado";12709,6915;13,5;182,25;0;13693,4884188608;13718,285
"2023";"10";2023-10-02;"Lunes habiles";14496,129125;15,2;231,04;1;14966,5727537155;12709,6915
"2023";"10";2023-10-03;"Martes Habiles";15014,011625;16,45;270,6025;1;14721,2729398231;14496,129125
"2023";"10";2023-10-04;"Miercoles habiles";14903,4892916667;16,75;280,5625;1;14682,0933154886;15014,011625
"2023";"10";2023-10-05;"Jueves Habiles";14545,4564166667;17,5;306,25;1;14617,4941700552;14903,4892916667
"2023";"10";2023-10-06;"Viernes habiles";14352,7565416667;20,15;406,0225;1;14770,8092374971;14545,4564166667
"2023";"10";2023-10-07;"Sabado o Semilaborable";13092,7834583333;16,85;283,9225;0;12851,6545918145;14352,7565416667
"2023";"10";2023-10-08;"Domingo o Feriado";12202,797375;21,15;447,3225;0;13164,1653781482;13092,7834583333
"2023";"10";2023-10-09;"Lunes habiles";14260,3052916667;23;529;1;15599,517379061;12202,797375
"2023";"10";2023-10-10;"Martes Habiles";15089,303125;23;529;1;15599,517379061;14260,3052916667
"2023";"10";2023-10-11;"Miercoles habiles";14871,8187916667;16;256;1;14794,3351972116;15089,303125
"2023";"10";2023-10-12;"Jueves Habiles";14599,2784583333;10,95;119,9025;1;16790,5023083014;14871,8187916667
"2023";"10";2023-10-13;"Domingo o Feriado";13410,041625;14,2;201,64;0;13439,0252645558;14599,2784583333
"2023";"10";2023-10-14;"Sabado o Semilaborable";12814,8807083333;17,95;322,2025;0;12782,5303833613;13410,041625
"2023";"10";2023-10-15;"Domingo o Feriado";11957,9684166667;18,8;353,44;0;12799,3098537506;12814,8807083333
"2023";"10";2023-10-16;"Domingo o Feriado";13178,4563333333;22,7;515,29;0;13660,8150695771;11957,9684166667
"2023";"10";2023-10-17;"Martes Habiles";14349,4107916667;15,2;231,04;1;14966,5727537155;13178,4563333333
"2023";"10";2023-10-18;"Miercoles habiles";14555,2115416667;15,15;229,5225;1;14979,1374377012;14349,4107916667
"2023";"10";2023-10-19;"Jueves Habiles";14409,1885416667;17,7;313,29;1;14608,3140600686;14555,2115416667
"2023";"10";2023-10-20;"Viernes habiles";14554,020625;19,8;392,04;1;14716,4690530124;14409,1885416667
"2023";"10";2023-10-21;"Sabado o Semilaborable";14188,4013333333;20,85;434,7225;0;13091,543381323;14554,020625
"2023";"10";2023-10-22;"Domingo o Feriado";13675,7834583333;23,2;538,24;0;13864,4324738546;14188,4013333333
"2023";"10";2023-10-23;"Lunes habiles";14809,941375;18,65;347,8225;1;14610,9749282066;13675,7834583333
"2023";"10";2023-10-24;"Martes Habiles";14506,0901666667;16,8;282,24;1;14676,3044873307;14809,941375
"2023";"10";2023-10-25;"Miercoles habiles";14136,57075;16,25;264,0625;1;14751,6275992718;14506,0901666667
"2023";"10";2023-10-26;"Jueves Habiles";14218,8636666667;18,6;345,96;1;14608,9291730636;14136,57075
"2023";"10";2023-10-27;"Viernes habiles";14472,1907083333;22,1;488,41;1;15263,4974025869;14218,8636666667
"2023";"10";2023-10-28;"Sabado o Semilaborable";13803,1654166667;23,35;545,2225;0;13929,646732283;14472,1907083333
"2023";"10";2023-10-29;"Domingo o Feriado";13359,0109583333;21;441;0;13126,9015250098;13803,1654166667
"2023";"10";2023-10-30;"Lunes habiles";14268,44825;15,65;244,9225;1;14863,0191451015;13359,0109583333
"2023";"10";2023-10-31;"Martes Habiles";14783,1090833333;14,65;214,6225;1;15116,430279763;14268,44825
"2023";"11";2023-11-01;"Miercoles habiles";15315,3089583333;13,05;170,3025;1;15698,0603467459;14783,1090833333
"2023";"11";2023-11-02;"Jueves Habiles";15656,9984583333;13,95;194,6025;1;15344,2135017458;15315,3089583333
"2023";"11";2023-11-03;"Viernes habiles";15108,6420833333;14,65;214,6225;1;15116,430279763;15656,9984583333
"2023";"11";2023-11-04;"Sabado o Semilaborable";13347,692;16,8;282,24;0;12857,2316744778;15108,6420833333
"2023";"11";2023-11-05;"Domingo o Feriado";12053,7219166667;19,7;388,09;0;12883,7761826154;13347,692
"2023";"11";2023-11-06;"Lunes habiles";14575,6032083333;21,65;468,7225;1;15121,2144919462;12053,7219166667
"2023";"11";2023-11-07;"Martes Habiles";16539,34175;24,7;610,09;1;16421,4047963125;14575,6032083333
"2023";"11";2023-11-08;"Miercoles habiles";15932,1512916667;23;529;1;15599,517379061;16539,34175
"2023";"11";2023-11-09;"Jueves Habiles";15326,2350416667;20,6;424,36;1;14855,9208645902;15932,1512916667
"2023";"11";2023-11-10;"Viernes habiles";15420,6725833333;18,45;340,4025;1;14604,0623806021;15326,2350416667
"2023";"11";2023-11-11;"Sabado o Semilaborable";14907,36725;22,25;495,0625;0;13495,6636455174;15420,6725833333
"2023";"11";2023-11-12;"Domingo o Feriado";13646,99775;21,5;462,25;0;13258,5254611163;14907,36725
"2023";"11";2023-11-13;"Lunes habiles";14237,4746666667;16,85;283,9225;1;14670,7274046674;13646,99775
"2023";"11";2023-11-14;"Martes Habiles";14471,6840416667;18,75;351,5625;1;14615,7016749766;14237,4746666667
"2023";"11";2023-11-15;"Miercoles habiles";15410,7600416667;22,1;488,41;1;15263,4974025869;14471,6840416667
"2023";"11";2023-11-16;"Jueves Habiles";15314,4387916667;21,35;455,8225;1;15035,8877654437;15410,7600416667
"2023";"11";2023-11-17;"Viernes habiles";15793,3406666667;21,6;466,56;1;15106,4640071259;15314,4387916667
"2023";"11";2023-11-18;"Sabado o Semilaborable";13746,334;19,85;394,0225;0;12904,5238871734;15793,3406666667
"2023";"11";2023-11-19;"Domingo o Feriado";12787,5809583333;21,8;475,24;0;13347,663606522;13746,334
"2023";"11";2023-11-20;"Domingo o Feriado";14415,1715416667;23,95;573,6025;0;14209,5608605123;12787,5809583333
"2023";"11";2023-11-21;"Martes Habiles";16843,1528333333;24,2;585,64;1;16154,2637436487;14415,1715416667
"2023";"11";2023-11-22;"Miercoles habiles";15730,443375;21,85;477,4225;1;15182,3338861736;16843,1528333333
"2023";"11";2023-11-23;"Jueves Habiles";15730,7560416667;24,9;620,01;1;16534,1900912273;15730,443375
"2023";"11";2023-11-24;"Viernes habiles";15534,08325;20,6;424,36;1;14855,9208645902;15730,7560416667
"2023";"11";2023-11-25;"Sabado o Semilaborable";14810,646875;22,3;497,29;0;13513,1668217678;15534,08325
"2023";"11";2023-11-26;"Domingo o Feriado";14739,1930833333;24,9;620,01;0;14715,1172783745;14810,646875
"2023";"11";2023-11-27;"Lunes habiles";17918,4940416667;26,05;678,6025;1;17248,4525130676;14739,1930833333
"2023";"11";2023-11-28;"Martes Habiles";19337,284;26,4;696,96;1;17488,0700053454;17918,4940416667
"2023";"11";2023-11-29;"Miercoles habiles";17784,4911666667;23,3;542,89;1;15726,7697134985;19337,284
"2023";"11";2023-11-30;"Jueves Habiles";17597,7359583333;24,1;580,81;1;16103,3764790515;17784,4911666667
"2023";"12";2023-12-01;"Viernes habiles";18065,2162916667;24,85;617,5225;1;16505,6761492567;17597,7359583333
"2023";"12";2023-12-02;"Sabado o Semilaborable";15957,1014166667;24,05;578,4025;0;14259,1776521418;18065,2162916667
"2023";"12";2023-12-03;"Domingo o Feriado";12711,4892083333;19,6;384,16;0;12871,0031070498;15957,1014166667
"2023";"12";2023-12-04;"Lunes habiles";13795,212625;17,55;308,0025;1;14614,8815243166;12711,4892083333
"2023";"12";2023-12-05;"Martes Habiles";14592,6907083333;20,25;410,0625;1;14788,2407139443;13795,212625
"2023";"12";2023-12-06;"Miercoles habiles";15215,3432916667;21,45;460,1025;1;15063,4830256327;14592,6907083333
"2023";"12";2023-12-07;"Jueves Habiles";15262,9159166667;20;400;1;14746,2501140359;15215,3432916667
"2023";"12";2023-12-08;"Domingo o Feriado";14216,4304583333;20,55;422,3025;0;13026,544222304;15262,9159166667
"2023";"12";2023-12-09;"Sabado o Semilaborable";13906,9221666667;21,55;464,4025;0;13272,8524549473;14216,4304583333
"2023";"12";2023-12-10;"Domingo o Feriado";13852,3105833333;23,2;538,24;0;13864,4324738546;13906,9221666667
"2023";"12";2023-12-11;"Lunes habiles";17174,368875;25,3;640,09;1;16769,9244647989;13852,3105833333
"2023";"12";2023-12-12;"Martes Habiles";19762,0067083333;27,8;772,84;1;18550,295266821;17174,368875
"2023";"12";2023-12-13;"Miercoles habiles";19599,2447083333;27,45;753,5025;1;18269,1756575975;19762,0067083333
"2023";"12";2023-12-14;"Jueves Habiles";18734,6412916667;25,1;630,01;1;16650,3633140562;19599,2447083333
"2023";"12";2023-12-15;"Viernes habiles";19713,0922083333;27,35;748,0225;1;18190,7614786995;18734,6412916667
"2023";"12";2023-12-16;"Sabado o Semilaborable";19070,9655416667;25,95;673,4025;0;15362,8232690155;19713,0922083333
"2023";"12";2023-12-17;"Domingo o Feriado";13968,8925416667;24,55;602,7025;0;14519,9663399669;19070,9655416667
"2023";"12";2023-12-18;"Lunes habiles";14526,435375;19,3;372,49;1;14656,8385850769;13968,8925416667
"2023";"12";2023-12-19;"Martes Habiles";13684,4647083333;16,8;282,24;1;14676,3044873307;14526,435375
"2023";"12";2023-12-20;"Miercoles habiles";14071,39425;20,35;414,1225;1;14806,5191723701;13684,4647083333
"2023";"12";2023-12-21;"Jueves Habiles";15521,64625;23,9;571,21;1;16004,1428957923;14071,39425
"2023";"12";2023-12-22;"Viernes habiles";16530,2807916667;23;529;1;15599,517379061;15521,64625
"2023";"12";2023-12-23;"Sabado o Semilaborable";16824,9172916667;26,2;686,44;0;15530,8024382232;16530,2807916667
"2023";"12";2023-12-24;"Domingo o Feriado";15301,4799166667;24,4;595,36;0;14439,5064059259;16824,9172916667
"2023";"12";2023-12-25;"Domingo o Feriado";12670,1198333333;22,85;522,1225;0;13719,6769631668;15301,4799166667
"2023";"12";2023-12-26;"Martes Habiles";15115,4200416667;19,7;388,09;1;14702,8489954683;12670,1198333333
"2023";"12";2023-12-27;"Miercoles habiles";16771,165375;24,4;595,36;1;16258,5792187788;15115,4200416667
"2023";"12";2023-12-28;"Jueves Habiles";18486,2788333333;25,75;663,0625;1;17051,3241654053;16771,165375
"2023";"12";2023-12-29;"Viernes habiles";16724,8752916667;24,3;590,49;1;16205,9979902245;18486,2788333333
"2023";"12";2023-12-30;"Sabado o Semilaborable";14352,8415416667;19,75;390,0625;0;12890,4803386401;16724,8752916667
"2023";"12";2023-12-31;"Domingo o Feriado";13945,0037916667;23,95;573,6025;0;14209,5608605123;14352,8415416667
"2024";"01";2024-01-01;"Domingo o Feriado";13343,8;25,7;660,49;0;15200,1377371732;13945,0037916667
"2024";"01";2024-01-02;"Martes Habiles";16869,5;25,3;640,09;1;16769,9244647989;13343,8
"2024";"01";2024-01-03;"Miercoles habiles";17785,1;25,35;642,6225;1;16800,3441162211;16869,5
"2024";"01";2024-01-04;"Jueves Habiles";18320,6;25,65;657,9225;1;16987,3086801416;17785,1
"2024";"01";2024-01-05;"Viernes habiles";19096,8;27,2;739,84;1;18074,7283015621;18320,6
"2024";"01";2024-01-06;"Sabado o Semilaborable";17531,1;27,6;761,76;0;16569,3122043012;19096,8
"2024";"01";2024-01-07;"Domingo o Feriado";15792,9;26,5;702,25;0;15739,3650425949;17531,1
"2024";"01";2024-01-08;"Lunes habiles";17285,8;25,2;635,04;1;16709,7203984383;15792,9
"2024";"01";2024-01-09;"Martes Habiles";18723,5;27,75;770,0625;1;18509,5000861623;17285,8
"2024";"01";2024-01-10;"Miercoles habiles";18507,3;28;784;1;18715,5934444018;18723,5
"2024";"01";2024-01-11;"Jueves Habiles";16673,3;24,15;583,2225;1;16128,7142386028;18507,3
"2024";"01";2024-01-12;"Viernes habiles";16163,8;21,85;477,4225;1;15182,3338861736;16673,3
"2024";"01";2024-01-13;"Sabado o Semilaborable";16304,2;26,3;691,69;0;15599,4763243686;16163,8
"2024";"01";2024-01-14;"Domingo o Feriado";16059,7;26,5;702,25;0;15739,3650425949;16304,2
"2024";"01";2024-01-15;"Lunes habiles";17993,7;26,55;704,9025;1;17593,939398741;16059,7
"2024";"01";2024-01-16;"Martes Habiles";17217,1;23,45;549,9025;1;15793,2544448945;17993,7
"2024";"01";2024-01-17;"Miercoles habiles";17031;23,6;556,96;1;15861,6448857422;17217,1
"2024";"01";2024-01-18;"Jueves Habiles";18165,5;26,1;681,21;1;17282,0483469091;17031
"2024";"01";2024-01-19;"Viernes habiles";18413,8;26,15;683,8225;1;17315,8559262453;18165,5
"2024";"01";2024-01-20;"Sabado o Semilaborable";16295,6;22,35;499,5225;0;13530,8817435128;18413,8
"2024";"01";2024-01-21;"Domingo o Feriado";14509,8;23,5;552,25;0;13996,7667001629;16295,6
"2024";"01";2024-01-22;"Lunes habiles";16771,1;24,55;602,7025;1;16339,0391528198;14509,8
"2024";"01";2024-01-23;"Martes Habiles";17624,1;24,5;600,25;1;16312,0074293115;16771,1
"2024";"01";2024-01-24;"Miercoles habiles";17658,4;25,15;632,5225;1;16679,9359834999;17624,1
"2024";"01";2024-01-25;"Jueves Habiles";18739,6;26,1;681,21;1;17282,0483469091;17658,4
"2024";"01";2024-01-26;"Viernes habiles";18891,7;25,8;665,64;1;17083,6495262792;18739,6
"2024";"01";2024-01-27;"Sabado o Semilaborable";17567,7;25,85;668,2225;0;15297,1138197947;18891,7
"2024";"01";2024-01-28;"Domingo o Feriado";16701,2;25,85;668,2225;0;15297,1138197947;17567,7
"2024";"01";2024-01-29;"Lunes habiles";19834,9;27,3;745,29;1;18151,8720074924;16701,2
"2024";"01";2024-01-30;"Martes Habiles";21241;29,15;849,7225;1;19731,8049415711;19834,9
"2024";"01";2024-01-31;"Miercoles habiles";22311,9;30;900;1;20554,911255476;21241
"2024";"02";2024-02-01;"Jueves Habiles";23128,3;31,5;992,25;1;22156,7323831334;22311,9
"2024";"02";2024-02-02;"Viernes habiles";23103,8;30,65;939,4225;1;21225,6358669719;23128,3
"2024";"02";2024-02-03;"Sabado o Semilaborable";21015,8;31,7;1004,89;0;20565,634414269;23103,8
"2024";"02";2024-02-04;"Domingo o Feriado";16725,9;23;529;0;13780,4445662082;21015,8
"2024";"02";2024-02-05;"Lunes habiles";20026;26,8;718,24;1;17774,6232976259;16725,9
"2024";"02";2024-02-06;"Martes Habiles";21703,5;29,7;882,09;1;20257,4155433635;20026
"2024";"02";2024-02-07;"Miercoles habiles";22526,7;29,5;870,25;1;20063,3199785143;21703,5
"2024";"02";2024-02-08;"Jueves Habiles";21848;29,3;858,49;1;19872,612341579;22526,7
"2024";"02";2024-02-09;"Viernes habiles";19105,6;26,15;683,8225;1;17315,8559262453;21848
"2024";"02";2024-02-10;"Sabado o Semilaborable";17939,3;28,15;792,4225;0;17022,717592428;19105,6
"2024";"02";2024-02-11;"Domingo o Feriado";18097,3;28,15;792,4225;0;17022,717592428;17939,3
"2024";"02";2024-02-12;"Domingo o Feriado";16034,2;25,15;632,5225;0;14860,863170647;18097,3
"2024";"02";2024-02-13;"Domingo o Feriado";12932,1;18,7;349,69;0;12794,1596159914;16034,2
"2024";"02";2024-02-14;"Miercoles habiles";14648,1;20,85;434,7225;1;14910,6161941758;12932,1
"2024";"02";2024-02-15;"Jueves Habiles";16067,1;24,25;588,0625;1;16180,0249941893;14648,1
"2024";"02";2024-02-16;"Viernes habiles";17380,5;26,05;678,6025;1;17248,4525130676;16067,1
"2024";"02";2024-02-17;"Sabado o Semilaborable";17024,2;26,3;691,69;0;15599,4763243686;17380,5
"2024";"02";2024-02-18;"Domingo o Feriado";16172,8;26,5;702,25;0;15739,3650425949;17024,2
"2024";"02";2024-02-19;"Lunes habiles";18803,7;26,35;694,3225;1;17453,2036985362;16172,8
"2024";"02";2024-02-20;"Martes Habiles";19889,4;26,95;726,3025;1;17885,5745828924;18803,7
"2024";"02";2024-02-21;"Miercoles habiles";20593,7;27,6;761,76;1;18388,3850171541;19889,4
"2024";"02";2024-02-22;"Jueves Habiles";20453,4;27,45;753,5025;1;18269,1756575975;20593,7
"2024";"02";2024-02-23;"Viernes habiles";18003,1;25,85;668,2225;1;17116,1866326476;20453,4
"2024";"02";2024-02-24;"Sabado o Semilaborable";15524,8;23,5;552,25;0;13996,7667001629;18003,1
"2024";"02";2024-02-25;"Domingo o Feriado";14178,6;23,5;552,25;0;13996,7667001629;15524,8
"2024";"02";2024-02-26;"Lunes habiles";16510,1;22,8;519,84;1;15518,9173993285;14178,6
"2024";"02";2024-02-27;"Martes Habiles";17873,5;25,25;637,5625;1;16739,7165588713;16510,1
"2024";"02";2024-02-28;"Miercoles habiles";19243,2;25,95;673,4025;1;17181,8960818683;17873,5
"2024";"02";2024-02-29;"Jueves Habiles";18911,3;26,35;694,3225;1;17453,2036985362;19243,2
"2024";"03";2024-03-01;"Viernes habiles";18803,7;25,55;652,8025;1;16924,1401768563;18911,3
"2024";"03";2024-03-02;"Sabado o Semilaborable";17810,4;27,1;734,41;0;16179,3587647575;18803,7
"2024";"03";2024-03-03;"Domingo o Feriado";13611,3;21,65;468,7225;0;13302,1416790933;17810,4
"2024";"03";2024-03-04;"Lunes habiles";15292,6;21,85;477,4225;1;15182,3338861736;13611,3
"2024";"03";2024-03-05;"Martes Habiles";15537,9;20,9;436,81;1;14922,1904965768;15292,6
"2024";"03";2024-03-06;"Miercoles habiles";15521,3;21,8;475,24;1;15166,7364193749;15537,9
"2024";"03";2024-03-07;"Jueves Habiles";16681,2;24,8;615,04;1;16477,3739527807;15521,3
"2024";"03";2024-03-08;"Viernes habiles";18225,3;26,6;707,56;1;17629,6526875287;16681,2
"2024";"03";2024-03-09;"Sabado o Semilaborable";17099,1;27,05;731,7025;0;16141,5280210235;18225,3
"2024";"03";2024-03-10;"Domingo o Feriado";15357;24,6;605,16;0;14547,2098089699;17099,1
"2024";"03";2024-03-11;"Lunes habiles";17775,1;23,5;552,25;1;15815,8395130158;15357
"2024";"03";2024-03-12;"Martes Habiles";18176,4;21,05;443,1025;1;14958,1838767475;17775,1
"2024";"03";2024-03-13;"Miercoles habiles";18107,4;22,55;508,5025;1;15422,9316982918;18176,4
"2024";"03";2024-03-14;"Jueves Habiles";17667,9;22,2;492,84;1;15297,4450276145;18107,4
"2024";"03";2024-03-15;"Viernes habiles";16830,1;24,1;580,81;1;16103,3764790515;17667,9
"2024";"03";2024-03-16;"Sabado o Semilaborable";15833,7;26,1;681,21;0;15462,9755340562;16830,1
"2024";"03";2024-03-17;"Domingo o Feriado";14149,8;23,85;568,8225;0;14160,7910508612;15833,7
"2024";"03";2024-03-18;"Lunes habiles";16841,1;24,7;610,09;1;16421,4047963125;14149,8
"2024";"03";2024-03-19;"Martes Habiles";17868,9;24,4;595,36;1;16258,5792187788;16841,1
"2024";"03";2024-03-20;"Miercoles habiles";17747,7;22,35;499,5225;1;15349,9545563656;17868,9
"2024";"03";2024-03-21;"Jueves Habiles";14497,5;18,05;325,8025;1;14600,4010691348;17747,7
"2024";"03";2024-03-22;"Viernes habiles";13928,1;16,45;270,6025;1;14721,2729398231;14497,5
"2024";"03";2024-03-23;"Sabado o Semilaborable";13114,3;21;441;0;13126,9015250098;13928,1
"2024";"03";2024-03-24;"Domingo o Feriado";13229,6;24,85;617,5225;0;14686,6033364038;13114,3
"2024";"03";2024-03-25;"Lunes habiles";15967,1;22,5;506,25;1;15404,3697945684;13229,6
"2024";"03";2024-03-26;"Martes Habiles";16361,9;22,1;488,41;1;15263,4974025869;15967,1
"2024";"03";2024-03-27;"Miercoles habiles";16373,3;23,9;571,21;1;16004,1428957923;16361,9
"2024";"03";2024-03-28;"Sabado o Semilaborable";16024,4;24;576;0;14234,2633835797;16373,3
"2024";"03";2024-03-29;"Domingo o Feriado";14807,6;24,6;605,16;0;14547,2098089699;16024,4
"2024";"03";2024-03-30;"Sabado o Semilaborable";15571,7;26,7;712,89;0;15882,6416887352;14807,6
"2024";"03";2024-03-31;"Domingo o Feriado";13380;21,65;468,7225;0;13302,1416790933;15571,7
"2024";"04";2024-04-01;"Domingo o Feriado";12615,5;18,65;347,8225;0;12791,9021153537;13380
"2024";"04";2024-04-02;"Domingo o Feriado";12494,2;17,15;294,1225;0;12822,6387512219;12615,5
"2024";"04";2024-04-03;"Miercoles habiles";14371;18,4;338,56;1;14602,8636074375;12494,2
"2024";"04";2024-04-04;"Jueves Habiles";14596,3;18,6;345,96;1;14608,9291730636;14371
"2024";"04";2024-04-05;"Viernes habiles";14756,5;20,85;434,7225;1;14910,6161941758;14596,3
"2024";"04";2024-04-06;"Sabado o Semilaborable";13541,2;20,3;412,09;0;12978,201257557;14756,5
"2024";"04";2024-04-07;"Domingo o Feriado";12362,8;21,15;447,3225;0;13164,1653781482;13541,2
"2024";"04";2024-04-08;"Lunes habiles";14251,7;21,85;477,4225;1;15182,3338861736;12362,8
"2024";"04";2024-04-09;"Martes Habiles";14839,2;23,1;533,61;1;15641,087841895;14251,7
"2024";"04";2024-04-10;"Miercoles habiles";14159,3;16,65;277,2225;1;14694,3062082883;14839,2
"2024";"04";2024-04-11;"Jueves Habiles";14083;15,8;249,64;1;14832,3126944667;14159,3
"2024";"04";2024-04-12;"Viernes habiles";14278,9;17,3;299,29;1;14630,0622079558;14083
